label,text
"A10BD21, Saxagliptinanddapagliflozin",Saxagliptinanddapagliflozin
"A10BD22, Metforminandevogliptin",Metforminandevogliptin
"A10BF, Alphaglucosidaseinhibitors",Alphaglucosidaseinhibitors
"A10BF01, Acarbose",Acarbose
"A10BF02, Miglitol",Miglitol
"A10BF03, Voglibose",Voglibose
"A10BG, Thiazolidinediones",Thiazolidinediones
"A10BG01, Troglitazone",Troglitazone
"A10BG02, Rosiglitazone",Rosiglitazone
"A10BG03, Pioglitazone",Pioglitazone
"A10BH, Dipeptidylpeptidase4(DPP-4)inhibitors",Dipeptidylpeptidase4(DPP-4)inhibitors
"A10BH01, Sitagliptin",Sitagliptin
"A10BH02, Vildagliptin",Vildagliptin
"A10BH03, Saxagliptin",Saxagliptin
"A10BH04, Alogliptin",Alogliptin
"A10BH05, Linagliptin",Linagliptin
"A10BH06, Gemigliptin",Gemigliptin
"A10BH07, Evogliptin",Evogliptin
"A10BH51, Sitagliptinandsimvastatin",Sitagliptinandsimvastatin
"A10BJ, Glucagon-likepeptide-1receptor(GLP-1)analogues",Glucagon-likepeptide-1receptor(GLP-1)analogues
"A10BJ01, Exenatide",Exenatide
"A10BJ02, Liraglutide",Liraglutide
"A10BJ03, Lixisenatide",Lixisenatide
"A10BJ04, Albiglutide",Albiglutide
"A10BJ05, Dulaglutide",Dulaglutide
"A10BJ06, Semaglutide",Semaglutide
"A10BK, Sodium-glucoseco-transporter2(SGLT2)inhibitors",Sodium-glucoseco-transporter2(SGLT2)inhibitors
"A10BX, Otherbloodglucoseloweringdrugs,excludinginsulins","Otherbloodglucoseloweringdrugs,excludinginsulins"
"A10BX01, Guargum",Guargum
"A10BX02, Repaglinide",Repaglinide
"A10BX03, Nateglinide",Nateglinide
"A10BX05, Pramlintide",Pramlintide
"A10BX06, Benfluorex",Benfluorex
"A10BX08, Mitiglinide",Mitiglinide
"A10BX09, Dapagliflozin",Dapagliflozin
"A10BX11, Canagliflozin",Canagliflozin
"A10BX12, Empagliflozin",Empagliflozin
"A10X, Other drugs used in diabetes",Other drugs used in diabetes
"A10XA, Aldosereductaseinhibitors",Aldosereductaseinhibitors
"A10XA01, Tolrestat",Tolrestat
"A11, Vitamins",Vitamins
"A11A, Multivitamins, combinations","Multivitamins, combinations"
"A11AA, Multivitaminswithminerals",Multivitaminswithminerals
"A11AA01, Multivitaminsandiron",Multivitaminsandiron
"A11AA02, Multivitaminsandcalcium",Multivitaminsandcalcium
"A11AA03, Multivitaminsandotherminerals,includingcombinations","Multivitaminsandotherminerals,includingcombinations"
"A11AA04, Multivitaminsandtraceelements",Multivitaminsandtraceelements
"A11AB, Multivitamins,othercombinations","Multivitamins,othercombinations"
"A11B, Multivitamins,plain","Multivitamins,plain"
"A11C, Vitamin A and D, including combinations of the two","Vitamin A and D, including combinations of the two"
"A11CA, VitaminA,plain","VitaminA,plain"
"A11CA01, Retinol(vitaminA)",Retinol(vitaminA)
"A11CA02, Betacarotene",Betacarotene
"A11CB, VitaminAandDincombination",VitaminAandDincombination
"A11CC, VitaminDandanalogues",VitaminDandanalogues
"A11CC01, Ergocalciferol",Ergocalciferol
"A11CC02, Dihydrotachysterol",Dihydrotachysterol
"A11CC03, Alfacalcidol",Alfacalcidol
"A11CC04, Calcitriol",Calcitriol
"A11CC05, Colecalciferol",Colecalciferol
"A11CC06, Calcifediol",Calcifediol
"A11CC20, Combinations",Combinations
"A11CC55, Colecalciferol,combinations","Colecalciferol,combinations"
"A11D, Vitamin B1, plain and in combination with vitamin B6 and B12","Vitamin B1, plain and in combination with vitamin B6 and B12"
"A11DA, VitaminB1,plain","VitaminB1,plain"
"A11DA01, Thiamine(vitaminB1)",Thiamine(vitaminB1)
"A11DA02, Sulbutiamine",Sulbutiamine
"A11DA03, Benfotiamine",Benfotiamine
"A11DB, VitaminB1incombinationwithvitaminB6and/orvitaminB12",VitaminB1incombinationwithvitaminB6and/orvitaminB12
"A11E, Vitamin B-complex, including combinations","Vitamin B-complex, including combinations"
"A11EA, VitaminB-complex,plain","VitaminB-complex,plain"
"A11EB, VitaminB-complexwithvitaminC",VitaminB-complexwithvitaminC
"A11EC, VitaminB-complexwithminerals",VitaminB-complexwithminerals
"A11ED, VitaminB-complexwithanabolicsteroids",VitaminB-complexwithanabolicsteroids
"A11EX, VitaminB-complex,othercombinations","VitaminB-complex,othercombinations"
"A11G, Ascorbic acid",Ascorbic acid
"A11GA, Ascorbicacid(vitaminC),plain","Ascorbicacid(vitaminC),plain"
"A11GA01, Ascorbicacid(vitaminC)",Ascorbicacid(vitaminC)
"A11GB, Ascorbicacid(vitaminC),combinations","Ascorbicacid(vitaminC),combinations"
"A11GB01, Ascorbicacid(vitaminC)andcalcium",Ascorbicacid(vitaminC)andcalcium
"A11HA, Other plain vitamin preparations",Other plain vitamin preparations
"A11HA01, Nicotinamide",Nicotinamide
"A11HA02, Pyridoxine(vitaminB6)",Pyridoxine(vitaminB6)
"A11HA03, Tocopherol(vitaminE)",Tocopherol(vitaminE)
"A11HA04, Riboflavin(vitaminB2)",Riboflavin(vitaminB2)
"A11HA05, Biotin",Biotin
"A11HA06, Pyridoxalphosphate",Pyridoxalphosphate
"A11HA07, Inositol",Inositol
"A11HA08, Tocofersolan",Tocofersolan
"A11HA30, Dexpanthenol",Dexpanthenol
"A11HA31, Calciumpantothenate",Calciumpantothenate
"A11HA32, Pantethine",Pantethine
"A11J, Other vitamin products, combinations","Other vitamin products, combinations"
"A11JA, Combinationsofvitamins",Combinationsofvitamins
"A11JB, Vitaminswithminerals",Vitaminswithminerals
"A11JC, Vitamins,othercombinations","Vitamins,othercombinations"
"A12, Mineral supplements",Mineral supplements
"A12A, Calcium",Calcium
"A12AA, Calcium",Calcium
"A12AA01, Calciumphosphate",Calciumphosphate
"A12AA02, Calciumglubionate",Calciumglubionate
"A12AA03, Calciumgluconate",Calciumgluconate
"A12AA04, Calciumcarbonate",Calciumcarbonate
"A12AA05, Calciumlactate",Calciumlactate
"A12AA06, Calciumlactategluconate",Calciumlactategluconate
"A12AA07, Calciumchloride",Calciumchloride
"A12AA08, Calciumglycerylphosphate",Calciumglycerylphosphate
"A12AA09, Calciumcitratelysinecomplex",Calciumcitratelysinecomplex
"A12AA10, Calciumglucoheptonate",Calciumglucoheptonate
"A12AA11, Calciumpangamate",Calciumpangamate
"A12AA12, Calciumacetateanhydrous",Calciumacetateanhydrous
"A12AA13, Calciumcitrate",Calciumcitrate
"A12AA20, Calcium(differentsaltsincombination)",Calcium(differentsaltsincombination)
"A12AA30, Calciumlaevulate",Calciumlaevulate
"A12AX, Calcium,combinationswithvitaminDand/orotherdrugs","Calcium,combinationswithvitaminDand/orotherdrugs"
"A12BA, Potassium",Potassium
"A12BA01, Potassiumchloride",Potassiumchloride
"A12BA02, Potassiumcitrate",Potassiumcitrate
"A12BA03, Potassiumhydrogentartrate",Potassiumhydrogentartrate
"A12BA04, Potassiumhydrogencarbonate",Potassiumhydrogencarbonate
"A12BA05, Potassiumgluconate",Potassiumgluconate
"A12BA30, Combinations",Combinations
"A12BA51, Potassiumchloride,combinations","Potassiumchloride,combinations"
"A12C, Other mineral supplements",Other mineral supplements
"A12CA, Sodium",Sodium
"A12CA01, Sodiumchloride",Sodiumchloride
"A12CA02, Sodiumsulfate",Sodiumsulfate
"A12CB, Zinc",Zinc
"A12CB01, Zincsulfate",Zincsulfate
"A12CB02, Zincgluconate",Zincgluconate
"A12CB03, Zincproteincomplex",Zincproteincomplex
"A12CC, Magnesium",Magnesium
"A12CC01, Magnesiumchloride",Magnesiumchloride
"A12CC02, Magnesiumsulfate",Magnesiumsulfate
"A12CC03, Magnesiumgluconate",Magnesiumgluconate
"A12CC04, Magnesiumcitrate",Magnesiumcitrate
"A12CC05, Magnesiumaspartate",Magnesiumaspartate
"A12CC06, Magnesiumlactate",Magnesiumlactate
"A12CC07, Magnesiumlevulinate",Magnesiumlevulinate
"A12CC08, Magnesiumpidolate",Magnesiumpidolate
"A12CC09, Magnesiumorotate",Magnesiumorotate
"A12CC10, Magnesiumoxide",Magnesiumoxide
"A12CC30, Magnesium(differentsaltsincombination)",Magnesium(differentsaltsincombination)
"A12CD, Fluoride",Fluoride
"A12CD01, Sodiumfluoride",Sodiumfluoride
"A12CD02, Sodiummonofluorophosphate",Sodiummonofluorophosphate
"A12CD51, Fluoride,combinations","Fluoride,combinations"
"A12CE, Selenium",Selenium
"A12CE01, Sodiumselenate",Sodiumselenate
"A12CE02, Sodiumselenite",Sodiumselenite
"A12CX, Othermineralproducts",Othermineralproducts
"A13, Tonics",Tonics
"A14, Anabolic agents for systemic use",Anabolic agents for systemic use
"A14A, Anabolic steroids",Anabolic steroids
"A14AA, Androstanderivatives",Androstanderivatives
"A14AA01, Androstanolone(Dihydrotestosterone)",Androstanolone(Dihydrotestosterone)
"A14AA02, Stanozolol",Stanozolol
"A14AA03, Methandrostenolone",Methandrostenolone
"A14AA04, Metenolone",Metenolone
"A14AA05, Oxymetholone",Oxymetholone
"A14AA06, Quinbolone",Quinbolone
"A14AA07, Dehydroepiandrosterone(Prasterone)",Dehydroepiandrosterone(Prasterone)
"A14AA08, Oxandrolone",Oxandrolone
"A14AA09, Norethandrolone",Norethandrolone
"A14AB, Estrenderivatives",Estrenderivatives
"A14AB01, Nandrolone",Nandrolone
"A14AB02, Ethylestrenol",Ethylestrenol
"A14AB03, Oxabolonecipionate",Oxabolonecipionate
"A14B, Otheranabolicagents",Otheranabolicagents
"A15, Appetitestimulants",Appetitestimulants
"A16A, Other alimentary tract and metabolism products",Other alimentary tract and metabolism products
"A16AA, Amino acids and derivatives",Amino acids and derivatives
"A16AA01, Levocarnitine",Levocarnitine
"A16AA02, Ademetionine",Ademetionine
"A16AA03, Levoglutamide",Levoglutamide
"A16AA04, Mercaptamine",Mercaptamine
"A16AA05, Carglumicacid",Carglumicacid
"A16AA06, Betaine",Betaine
"A16AA07, Metreleptin",Metreleptin
"A16AB, Enzymes",Enzymes
"A16AB01, Alglucerase",Alglucerase
"A16AB02, Imiglucerase",Imiglucerase
"A16AB03, Agalsidasealfa",Agalsidasealfa
"A16AB04, Agalsidasebeta",Agalsidasebeta
"A16AB05, Laronidase",Laronidase
"A16AB06, Sacrosidase",Sacrosidase
"A16AB07, Alglucosidasealfa",Alglucosidasealfa
"A16AB08, Galsulfase",Galsulfase
"A16AB09, Idursulfase",Idursulfase
"A16AB10, Velaglucerasealfa",Velaglucerasealfa
"A16AB11, Taliglucerasealfa",Taliglucerasealfa
"A16AB12, Elosulfasealfa",Elosulfasealfa
"A16AB13, Asfotasealfa",Asfotasealfa
"A16AB14, Sebelipasealfa",Sebelipasealfa
"A16AB15, Velmanasealfa",Velmanasealfa
"A16AB16, Idursulfasebeta",Idursulfasebeta
"A16AB17, Cerliponasealfa",Cerliponasealfa
"A16AB18, Vestronidasealfa",Vestronidasealfa
"A16AX, Various alimentary tract and metabolism products",Various alimentary tract and metabolism products
"A16AX01, Thiocticacid",Thiocticacid
"A16AX02, Anetholetrithione",Anetholetrithione
"A16AX03, Sodiumphenylbutyrate",Sodiumphenylbutyrate
"A16AX04, Nitisinone",Nitisinone
"A16AX05, Zincacetate",Zincacetate
"A16AX06, Miglustat",Miglustat
"A16AX07, Sapropterin",Sapropterin
"A16AX08, Teduglutide",Teduglutide
"A16AX09, Glycerolphenylbutyrate",Glycerolphenylbutyrate
"A16AX10, Eliglustat",Eliglustat
"A16AX11, Sodiumbenzoate",Sodiumbenzoate
"A16AX12, Trientine",Trientine
"A16AX13, Uridinetriacetate",Uridinetriacetate
"A16AX14, Migalastat",Migalastat
"B01A, Antithrombotic agents",Antithrombotic agents
"B01AA, Vitamin K antagonists",Vitamin K antagonists
"B01AA01, Dicoumarol",Dicoumarol
"B01AA02, Phenindione",Phenindione
"B01AA03, Warfarin",Warfarin
"B01AA04, Phenprocoumon",Phenprocoumon
"B01AA07, Acenocoumarol",Acenocoumarol
"B01AA08, Ethylbiscoumacetate",Ethylbiscoumacetate
"B01AA09, Clorindione",Clorindione
"B01AA10, Diphenadione",Diphenadione
"B01AA11, Tioclomarol",Tioclomarol
"B01AA12, Fluindione",Fluindione
"B01AB, Heparin group",Heparin group
"B01AB01, Heparin",Heparin
"B01AB02, AntithrombinIII",AntithrombinIII
"B01AB04, Dalteparin",Dalteparin
"B01AB05, Enoxaparin",Enoxaparin
"B01AB06, Nadroparin",Nadroparin
"B01AB07, Parnaparin",Parnaparin
"B01AB08, Reviparin",Reviparin
"B01AB09, Danaparoid",Danaparoid
"B01AB10, Tinzaparin",Tinzaparin
"B01AB11, Sulodexide",Sulodexide
"B01AB12, Bemiparin",Bemiparin
"B01AB51, Heparin,combinations","Heparin,combinations"
"B01AC, Platelet aggregation inhibitors excluding heparin",Platelet aggregation inhibitors excluding heparin
"B01AC01, Ditazole",Ditazole
"B01AC02, Cloricromen",Cloricromen
"B01AC03, Picotamide",Picotamide
"B01AC04, Clopidogrel",Clopidogrel
"B01AC05, Ticlopidine",Ticlopidine
"B01AC06, Acetylsalicylicacid",Acetylsalicylicacid
"B01AC07, Dipyridamole",Dipyridamole
"B01AC08, Carbasalatecalcium",Carbasalatecalcium
"B01AC09, Epoprostenol",Epoprostenol
"B01AC10, Indobufen",Indobufen
"B01AC11, Iloprost",Iloprost
"B01AC13, Abciximab",Abciximab
"B01AC15, Aloxiprin",Aloxiprin
"B01AC16, Eptifibatide",Eptifibatide
"B01AC17, Tirofiban",Tirofiban
"B01AC18, Triflusal",Triflusal
"B01AC19, Beraprost",Beraprost
"B01AC21, Treprostinil",Treprostinil
"B01AC22, Prasugrel",Prasugrel
"B01AC23, Cilostazol",Cilostazol
"B01AC24, Ticagrelor",Ticagrelor
"B01AC25, Cangrelor",Cangrelor
"B01AC26, Vorapaxar",Vorapaxar
"B01AC27, Selexipag",Selexipag
"B01AC30, Combinations",Combinations
"B01AC56, Acetylsalicylicacid,combinationswithprotonpumpinhibitors","Acetylsalicylicacid,combinationswithprotonpumpinhibitors"
"B01AD, Enzymes",Enzymes
"B01AD01, Streptokinase",Streptokinase
"B01AD02, Alteplase",Alteplase
"B01AD03, Anistreplase",Anistreplase
"B01AD04, Urokinase",Urokinase
"B01AD05, Fibrinolysin",Fibrinolysin
"B01AD06, Brinase",Brinase
"B01AD07, Reteplase",Reteplase
"B01AD08, Saruplase",Saruplase
"B01AD09, Ancrod",Ancrod
"B01AD10, Drotrecoginalfa(activated)",Drotrecoginalfa(activated)
"B01AD11, Tenecteplase",Tenecteplase
"B01AD12, ProteinC",ProteinC
"B01AE, Direct thrombin inhibitors",Direct thrombin inhibitors
"B01AE01, Desirudin",Desirudin
"B01AE02, Lepirudin",Lepirudin
"B01AE03, Argatroban",Argatroban
"B01AE04, Melagatran",Melagatran
"B01AE05, Ximelagatran",Ximelagatran
"B01AE06, Bivalirudin",Bivalirudin
"B01AE07, Dabigatranetexilate",Dabigatranetexilate
"B01AF, Direct factor Xa inhibitors",Direct factor Xa inhibitors
"B01AF01, Rivaroxaban",Rivaroxaban
"B01AF02, Apixaban",Apixaban
"B01AF03, Edoxaban",Edoxaban
"B01AX, Other antithrombotic agents",Other antithrombotic agents
"B01AX01, Defibrotide",Defibrotide
"B01AX04, Dermatansulfate",Dermatansulfate
"B01AX05, Fondaparinux",Fondaparinux
"B02, Antihemorrhagic drugs",Antihemorrhagic drugs
"B02A, Antifibrinolytics",Antifibrinolytics
"B02AA, Aminoacids",Aminoacids
"B02AA01, Aminocaproicacid",Aminocaproicacid
"B02AA02, Tranexamicacid",Tranexamicacid
"B02AA03, Aminomethylbenzoicacid",Aminomethylbenzoicacid
"B02AB, Proteinaseinhibitors",Proteinaseinhibitors
"B02AB01, Aprotinin",Aprotinin
"B02AB02, Alfa1antitrypsin",Alfa1antitrypsin
"B02AB04, Camostat",Camostat
"B02B, Vitamin K and other hemostatics",Vitamin K and other hemostatics
"B02BA, VitaminK",VitaminK
"B02BA01, Phytomenadione",Phytomenadione
"B02BA02, Menadione",Menadione
"B02BB, Fibrinogen",Fibrinogen
"B02BB01, Humanfibrinogen",Humanfibrinogen
"B02BC, Localhemostatics",Localhemostatics
"B02BC01, Absorbablegelatinsponge",Absorbablegelatinsponge
"B02BC02, Oxidizedcellulose",Oxidizedcellulose
"B02BC03, Tetragalacturonicacidhydroxymethylester",Tetragalacturonicacidhydroxymethylester
"B02BC05, Adrenalone",Adrenalone
"B02BC06, Thrombin",Thrombin
"B02BC07, Collagen",Collagen
"B02BC08, Calciumalginate",Calciumalginate
"B02BC09, Epinephrine",Epinephrine
"B02BC30, Combinations",Combinations
"B02BD, Bloodcoagulationfactors",Bloodcoagulationfactors
"B02BD01, CoagulationfactorIX,II,VIIandXincombination(Prothrombincomplexconcentrate)","CoagulationfactorIX,II,VIIandXincombination(Prothrombincomplexconcentrate)"
"B02BD02, CoagulationfactorVIII",CoagulationfactorVIII
"B02BD03, FactorVIIIinhibitorbypassingactivity",FactorVIIIinhibitorbypassingactivity
"B02BD04, CoagulationfactorIX",CoagulationfactorIX
"B02BD05, CoagulationfactorVII",CoagulationfactorVII
"B02BD06, VonWillebrandfactorandcoagulationfactorVIIIincombination",VonWillebrandfactorandcoagulationfactorVIIIincombination
"B02BD07, CoagulationfactorXIII",CoagulationfactorXIII
"B02BD08, Eptacogalfa(activated)",Eptacogalfa(activated)
"B02BD09, Nonacogalfa",Nonacogalfa
"B02BD10, vonWillebrandfactor",vonWillebrandfactor
"B02BD11, Catridecacog",Catridecacog
"B02BD12, Trenonacogalfa",Trenonacogalfa
"B02BD13, CoagulationfactorX",CoagulationfactorX
"B02BD14, Susoctocogalfa",Susoctocogalfa
"B02BD30, Thrombin",Thrombin
"B02BX, Othersystemichemostatics",Othersystemichemostatics
"B02BX01, Etamsylate",Etamsylate
"B02BX02, Carbazochrome",Carbazochrome
"B02BX03, Batroxobin",Batroxobin
"B02BX04, Romiplostim",Romiplostim
"B02BX05, Eltrombopag",Eltrombopag
"B03, Antianemic drugs",Antianemic drugs
"B03A, Iron preparations",Iron preparations
"B03AA, Ironbivalent,oralpreparations","Ironbivalent,oralpreparations"
"B03AA01, Ferrousglycinesulfate",Ferrousglycinesulfate
"B03AA02, Ferrousfumarate",Ferrousfumarate
"B03AA03, Ferrousgluconate",Ferrousgluconate
"B03AA04, Ferrouscarbonate",Ferrouscarbonate
"B03AA05, Ferrouschloride",Ferrouschloride
"B03AA06, Ferroussuccinate",Ferroussuccinate
"B03AA07, Ferroussulfate",Ferroussulfate
"B03AA08, Ferroustartrate",Ferroustartrate
"B03AA09, Ferrousaspartate",Ferrousaspartate
"B03AA10, Ferrousascorbate",Ferrousascorbate
"B03AA11, Ferrousiodine",Ferrousiodine
"B03AB, Irontrivalent,oralpreparations","Irontrivalent,oralpreparations"
"B03AB01, Ferricsodiumcitrate",Ferricsodiumcitrate
"B03AB02, Saccharatedironoxide",Saccharatedironoxide
"B03AB03, Sodiumferedetate",Sodiumferedetate
"B03AB04, Ferrichydroxide",Ferrichydroxide
"B03AB05, Ferricoxidepolymaltosecomplexes",Ferricoxidepolymaltosecomplexes
"B03AB06, Ferriccitrate",Ferriccitrate
"B03AB07, Chondroitinsulfate-ironcomplex",Chondroitinsulfate-ironcomplex
"B03AB08, Ferricacetyltransferrin",Ferricacetyltransferrin
"B03AB09, Ferricproteinsuccinylate",Ferricproteinsuccinylate
"B03AB10, Ferricmaltol",Ferricmaltol
"B03AD, Ironincombinationwithfolicacid",Ironincombinationwithfolicacid
"B03AD01, Ferrousaminoacidcomplex",Ferrousaminoacidcomplex
"B03AD02, Ferrousfumarate",Ferrousfumarate
"B03AD03, Ferroussulfate",Ferroussulfate
"B03AD04, Ferricoxidepolymaltosecomplexes",Ferricoxidepolymaltosecomplexes
"B03AE, Ironinothercombinations",Ironinothercombinations
"B03AE01, Iron,vitaminB12andfolicacid","Iron,vitaminB12andfolicacid"
"B03AE02, Iron,multivitaminsandfolicacid","Iron,multivitaminsandfolicacid"
"B03AE03, Ironandmultivitamins",Ironandmultivitamins
"B03AE04, Iron,multivitaminsandminerals","Iron,multivitaminsandminerals"
"B03AE10, Variouscombinations",Variouscombinations
"B03B, Vitamin B12 and folic acid",Vitamin B12 and folic acid
"B03BA, VitaminB12(cyanocobalaminandanalogues)",VitaminB12(cyanocobalaminandanalogues)
"B03BA01, Cyanocobalamin",Cyanocobalamin
"B03BA02, Cyanocobalamintannincomplex",Cyanocobalamintannincomplex
"B03BA03, Hydroxocobalamin",Hydroxocobalamin
"B03BA04, Cobamamide",Cobamamide
"B03BA05, Mecobalamin",Mecobalamin
"B03BA51, Cyanocobalamin,combinations","Cyanocobalamin,combinations"
"B03BA53, Hydroxocobalamin,combinations","Hydroxocobalamin,combinations"
"B03BB, Folicacidandderivatives",Folicacidandderivatives
"B03BB01, Folicacid",Folicacid
"B03BB51, Folicacid,combinations","Folicacid,combinations"
"B03XA, Other antianemic preparations",Other antianemic preparations
"B03XA01, Erythropoietin",Erythropoietin
"B03XA02, Darbepoetinalfa",Darbepoetinalfa
"B03XA03, Methoxypolyethyleneglycol-epoetinbeta",Methoxypolyethyleneglycol-epoetinbeta
"B03XA04, Peginesatide",Peginesatide
